,open,high,low,close,volume,datetime,date
4516,126.71,127.6,125.6969,127.05,138725190,1294034400000,2011-01-03 06:00:00
4517,127.33,127.37,126.19,126.98,137409680,1294120800000,2011-01-04 06:00:00
4518,126.58,127.725,126.46,127.64,133975250,1294207200000,2011-01-05 06:00:00
4519,127.69,127.83,127.01,127.39,122518970,1294293600000,2011-01-06 06:00:00
4520,127.56,127.77,126.15,127.14,156034590,1294380000000,2011-01-07 06:00:00
4521,126.58,127.16,126.2,126.98,122401644,1294639200000,2011-01-10 06:00:00
4522,127.44,127.74,126.95,127.43,110286968,1294725600000,2011-01-11 06:00:00
4523,128.21,128.72,127.4621,128.58,107929135,1294812000000,2011-01-12 06:00:00
4524,128.63,128.69,128.05,128.3675,129229132,1294898400000,2011-01-13 06:00:00
4525,128.19,129.33,128.1,129.3,117677857,1294984800000,2011-01-14 06:00:00
4526,129.18,129.64,129.03,129.52,114401252,1295330400000,2011-01-18 06:00:00
4527,129.41,129.5357,127.91,128.25,151958320,1295416800000,2011-01-19 06:00:00
4528,127.96,128.4,127.13,128.08,175745600,1295503200000,2011-01-20 06:00:00
4529,128.88,129.17,128.23,128.37,151462880,1295589600000,2011-01-21 06:00:00
4530,128.285,129.25,128.26,129.1,113715455,1295848800000,2011-01-24 06:00:00
4531,128.76,129.28,128.11,129.17,167552150,1295935200000,2011-01-25 06:00:00
4532,129.49,130.05,129.23,129.67,141281440,1296021600000,2011-01-26 06:00:00
4533,129.7,130.21,129.47,129.99,123302633,1296108000000,2011-01-27 06:00:00
4534,130.14,130.35,127.51,127.72,295637220,1296194400000,2011-01-28 06:00:00
4535,128.07,128.78,127.75,128.68,149249110,1296453600000,2011-01-31 06:00:00
4536,129.46,130.97,129.3801,130.74,167194210,1296540000000,2011-02-01 06:00:00
4537,130.4,130.84,130.33,130.485,118323602,1296626400000,2011-02-02 06:00:00
4538,130.26,130.98,129.57,130.78,145886610,1296712800000,2011-02-03 06:00:00
4539,130.83,131.2,130.23,131.15,134634710,1296799200000,2011-02-04 06:00:00
4540,131.44,132.4,131.43,131.97,112439030,1297058400000,2011-02-07 06:00:00
4541,132.09,132.64,131.73,132.57,99100000,1297144800000,2011-02-08 06:00:00
