,open,high,low,close,volume,datetime,date
9,27.525,27.8635,27.5,27.816,38820,1294034400000,2011-01-03 06:00:00
10,27.8525,27.8525,27.1305,27.273125,20492,1294120800000,2011-01-04 06:00:00
11,27.21,27.5275,27.21,27.52275,44496,1294207200000,2011-01-05 06:00:00
12,27.5375,27.6125,27.4875,27.4875,22648,1294293600000,2011-01-06 06:00:00
13,27.5352,27.545275,27.04,27.3875,42976,1294380000000,2011-01-07 06:00:00
14,27.2525,27.52015,27.126875,27.47,12844,1294639200000,2011-01-10 06:00:00
15,27.6025,27.625,27.4565,27.51585,14160,1294725600000,2011-01-11 06:00:00
16,27.6925,27.814625,27.64,27.72,11800,1294812000000,2011-01-12 06:00:00
17,27.725,27.851,27.687,27.7425,16608,1294898400000,2011-01-13 06:00:00
18,27.7175,27.9025,27.675,27.9,102168,1294984800000,2011-01-14 06:00:00
19,27.875,27.88,27.795875,27.876775,13968,1295330400000,2011-01-18 06:00:00
20,27.76,27.76,27.305,27.3125,15268,1295416800000,2011-01-19 06:00:00
21,27.017525,27.26415,26.9925,27.1286,21104,1295503200000,2011-01-20 06:00:00
22,27.265,27.265,26.897,26.897,10948,1295589600000,2011-01-21 06:00:00
23,26.8375,27.1225,26.8375,27.1225,30988,1295848800000,2011-01-24 06:00:00
24,26.915,27.075,26.8725,27.0675,10456,1295935200000,2011-01-25 06:00:00
25,27.25,27.595,27.25,27.595,9852,1296021600000,2011-01-26 06:00:00
26,27.615,27.822425,27.6047,27.77,10068,1296108000000,2011-01-27 06:00:00
27,27.75,27.75,27.20375,27.225,12596,1296194400000,2011-01-28 06:00:00
28,27.2825,27.445725,27.075,27.335,15652,1296453600000,2011-01-31 06:00:00
29,27.5925,27.909675,27.5925,27.7925,24272,1296540000000,2011-02-01 06:00:00
30,27.78,27.8875,27.735,27.7975,23736,1296626400000,2011-02-02 06:00:00
31,27.7801,27.857475,27.5025,27.857475,21800,1296712800000,2011-02-03 06:00:00
32,27.82,27.94,27.7275,27.8455,28028,1296799200000,2011-02-04 06:00:00
33,27.9625,28.332475,27.9625,28.165,42508,1297058400000,2011-02-07 06:00:00
34,28.2075,28.27,28.073,28.27,26196,1297144800000,2011-02-08 06:00:00
35,28.2575,28.3125,28.050025,28.205,15164,1297231200000,2011-02-09 06:00:00
36,27.9575,28.375,27.9575,28.367,28432,1297317600000,2011-02-10 06:00:00
37,28.2675,28.6875,28.2675,28.62095,17424,1297404000000,2011-02-11 06:00:00
38,28.7125,28.84625,28.645,28.84625,31200,1297663200000,2011-02-14 06:00:00
39,28.78,28.81725,28.5525,28.5525,16068,1297749600000,2011-02-15 06:00:00
40,28.58,28.8675,28.58,28.865,25528,1297836000000,2011-02-16 06:00:00
41,28.87,29.1825,28.87,29.1825,5168,1297922400000,2011-02-17 06:00:00
42,29.075,29.145,29.02275,29.0315,25948,1298008800000,2011-02-18 06:00:00
43,28.84,28.9125,28.365,28.4025,46052,1298354400000,2011-02-22 06:00:00
44,28.1225,28.12275,27.705,27.847,16824,1298440800000,2011-02-23 06:00:00
45,27.715,28.05225,27.705625,28.04575,37784,1298527200000,2011-02-24 06:00:00
46,28.2675,28.5437,28.24725,28.5437,17544,1298613600000,2011-02-25 06:00:00
47,28.6925,28.71955,28.435,28.4765,10872,1298872800000,2011-02-28 06:00:00
48,28.54,28.54,28.09025,28.094,3028,1298959200000,2011-03-01 06:00:00
49,28.085,28.28035,28.04,28.197475,29640,1299045600000,2011-03-02 06:00:00
50,28.505,28.9,28.4725,28.842525,34108,1299132000000,2011-03-03 06:00:00
51,28.8325,28.8775,28.5575,28.792525,77284,1299218400000,2011-03-04 06:00:00
52,28.925575,28.925575,28.222525,28.4075,8320,1299477600000,2011-03-07 06:00:00
53,28.2975,28.905,28.2975,28.7915,8880,1299564000000,2011-03-08 06:00:00
54,28.7275,28.835,28.67,28.76,12604,1299650400000,2011-03-09 06:00:00
55,28.155,28.25,28.0,28.1692,12544,1299736800000,2011-03-10 06:00:00
56,27.91,28.30595,27.91,28.252525,44360,1299823200000,2011-03-11 06:00:00
57,27.8375,28.215,27.825,28.06,25108,1300078800000,2011-03-14 05:00:00
58,27.6175,27.9441,27.1075,27.9441,29560,1300165200000,2011-03-15 05:00:00
59,27.755,27.90475,27.57,27.57,50292,1300251600000,2011-03-16 05:00:00
60,27.945,27.945,27.615,27.615,35568,1300338000000,2011-03-17 05:00:00
61,27.8425,27.8425,27.76,27.76625,10816,1300424400000,2011-03-18 05:00:00
62,28.1975,28.475,28.1975,28.454125,11892,1300683600000,2011-03-21 05:00:00
63,28.5217,28.5217,28.295,28.35275,9820,1300770000000,2011-03-22 05:00:00
64,28.3775,28.555,28.3775,28.4925,10160,1300856400000,2011-03-23 05:00:00
65,28.5275,28.7425,28.5275,28.6925,9800,1300942800000,2011-03-24 05:00:00
66,28.805,29.191225,28.805,29.0125,9464,1301029200000,2011-03-25 05:00:00
67,28.9875,29.0925,28.8711,28.8711,25076,1301288400000,2011-03-28 05:00:00
68,28.83,29.1445,28.8125,29.106,15040,1301374800000,2011-03-29 05:00:00
69,29.175,29.56375,29.175,29.5275,16828,1301461200000,2011-03-30 05:00:00
70,29.61,29.649,29.5443,29.625,8172,1301547600000,2011-03-31 05:00:00
71,29.875,29.9725,29.7375,29.7375,13300,1301634000000,2011-04-01 05:00:00
72,29.9225,29.9495,29.84,29.855975,19376,1301893200000,2011-04-04 05:00:00
73,29.93,30.255,29.93,30.07625,27260,1301979600000,2011-04-05 05:00:00
74,30.23,30.23,29.93525,30.085,9480,1302066000000,2011-04-06 05:00:00
75,30.0375,30.15,29.830025,29.9275,33540,1302152400000,2011-04-07 05:00:00
76,29.9125,29.93,29.4075,29.4625,65364,1302238800000,2011-04-08 05:00:00
77,29.5975,29.605,29.3125,29.3125,38924,1302498000000,2011-04-11 05:00:00
78,29.245,29.3275,29.0475,29.0725,55768,1302584400000,2011-04-12 05:00:00
79,29.2225,29.2225,28.93,29.1375,41332,1302670800000,2011-04-13 05:00:00
80,28.955,29.308875,28.93,29.2753,34340,1302757200000,2011-04-14 05:00:00
81,29.363875,29.5225,29.363875,29.5225,18480,1302843600000,2011-04-15 05:00:00
82,29.315,29.315,29.035,29.1375,8048,1303102800000,2011-04-18 05:00:00
83,29.088,29.22975,29.07,29.22975,5992,1303189200000,2011-04-19 05:00:00
84,29.8,29.8,29.664,29.736425,7424,1303275600000,2011-04-20 05:00:00
85,30.0,30.055,29.955,30.0032,19676,1303362000000,2011-04-21 05:00:00
