,open,high,low,close,volume,datetime,date
1261,89.5549,90.782,89.5549,90.5884,5097,1525410000000,2018-05-04 05:00:00
1262,90.29,91.1381,90.29,90.9166,6232,1525669200000,2018-05-07 05:00:00
1263,90.73,91.2499,90.73,91.18,4366,1525755600000,2018-05-08 05:00:00
1264,90.96,91.5998,90.96,91.4,4841,1525842000000,2018-05-09 05:00:00
1265,91.35,92.114,91.35,91.75,8682,1525928400000,2018-05-10 05:00:00
1266,91.57,92.32,91.57,91.773,13035,1526014800000,2018-05-11 05:00:00
1267,91.8,92.0,91.145,91.145,7852,1526274000000,2018-05-14 05:00:00
1268,91.12,91.52,91.02,91.1238,7527,1526360400000,2018-05-15 05:00:00
1269,91.13,91.9909,91.13,91.73,2546,1526446800000,2018-05-16 05:00:00
1270,91.61,92.25,91.61,92.08,14073,1526533200000,2018-05-17 05:00:00
1271,91.88,92.2114,91.88,92.04,4168,1526619600000,2018-05-18 05:00:00
1272,92.59,92.9101,92.2975,92.8448,5070,1526878800000,2018-05-21 05:00:00
1273,92.85,93.145,92.65,92.6598,5511,1526965200000,2018-05-22 05:00:00
1274,92.62,93.039,92.62,92.74,8012,1527051600000,2018-05-23 05:00:00
1275,93.01,93.03,92.8203,92.934,5079,1527138000000,2018-05-24 05:00:00
1276,93.02,93.1797,93.012,93.0938,4453,1527224400000,2018-05-25 05:00:00
1277,93.1747,93.3084,92.8502,93.19,8951,1527570000000,2018-05-29 05:00:00
1278,93.26,94.5767,93.26,94.3621,3638,1527656400000,2018-05-30 05:00:00
1279,94.1,94.181,93.38,93.648,4597,1527742800000,2018-05-31 05:00:00
1280,94.17,94.219,94.0,94.16,7458,1527829200000,2018-06-01 05:00:00
1281,94.54,94.745,94.205,94.584,5269,1528088400000,2018-06-04 05:00:00
1282,94.7178,95.05,94.5412,95.05,5084,1528174800000,2018-06-05 05:00:00
1283,95.35,95.35,95.0001,95.2147,5377,1528261200000,2018-06-06 05:00:00
1284,95.46,95.75,95.3865,95.6722,3883,1528347600000,2018-06-07 05:00:00
1285,95.83,95.83,95.5716,95.5871,3989,1528434000000,2018-06-08 05:00:00
1286,96.01,96.01,95.5098,95.685,3395,1528693200000,2018-06-11 05:00:00
1287,96.2,96.2,95.4974,95.6135,4564,1528779600000,2018-06-12 05:00:00
1288,95.6158,95.6576,95.2201,95.2864,4162,1528866000000,2018-06-13 05:00:00
1289,95.1333,95.665,95.1333,95.665,4118,1528952400000,2018-06-14 05:00:00
1290,94.8577,95.328,94.8121,95.28,2354,1529038800000,2018-06-15 05:00:00
1291,94.93,95.735,94.93,95.735,4756,1529298000000,2018-06-18 05:00:00
1292,95.9,96.18,95.57,95.91,7333,1529384400000,2018-06-19 05:00:00
1293,96.63,96.769,96.19,96.618,5859,1529470800000,2018-06-20 05:00:00
1294,96.4804,96.55,96.0595,96.082,13098,1529557200000,2018-06-21 05:00:00
1295,96.14,96.53,96.14,96.37,5550,1529643600000,2018-06-22 05:00:00
1296,96.52,96.52,95.44,95.696,30271,1529902800000,2018-06-25 05:00:00
1297,95.71,96.3391,95.71,96.0868,3448,1529989200000,2018-06-26 05:00:00
1298,96.06,96.06,95.1048,95.2192,3003,1530075600000,2018-06-27 05:00:00
1299,95.33,95.33,94.7807,95.2926,64593,1530162000000,2018-06-28 05:00:00
1300,95.83,95.83,95.1156,95.2499,11421,1530248400000,2018-06-29 05:00:00
1301,94.92,95.3138,94.5401,95.3138,146979,1530507600000,2018-07-02 05:00:00
1302,96.029,96.34,96.029,96.0904,15524,1530594000000,2018-07-03 05:00:00
1303,96.57,97.11,96.026,96.8976,9908,1530766800000,2018-07-05 05:00:00
1304,97.646,97.77,97.3804,97.54,9406,1530853200000,2018-07-06 05:00:00
1305,97.95,97.9742,97.82,97.821,5610,1531112400000,2018-07-09 05:00:00
1306,98.0546,98.0546,97.3192,97.356,3300,1531198800000,2018-07-10 05:00:00
1307,97.201,97.3154,96.86,96.86,3383,1531285200000,2018-07-11 05:00:00
1308,96.8722,97.1,96.4752,96.908,7566,1531371600000,2018-07-12 05:00:00
1309,96.91,97.21,96.58,96.69,16606,1531458000000,2018-07-13 05:00:00
1310,96.57,96.73,96.0631,96.3179,7125,1531717200000,2018-07-16 05:00:00
1311,96.7568,96.8454,96.26,96.26,7223,1531803600000,2018-07-17 05:00:00
1312,96.04,96.2967,96.0304,96.2967,4215,1531890000000,2018-07-18 05:00:00
1313,96.8108,97.22,96.8108,97.22,4031,1531976400000,2018-07-19 05:00:00
1314,97.35,97.35,96.66,96.88,5016,1532062800000,2018-07-20 05:00:00
1315,96.6616,96.988,96.54,96.9378,10984,1532322000000,2018-07-23 05:00:00
1316,97.37,97.37,96.1304,96.49,6589,1532408400000,2018-07-24 05:00:00
1317,96.78,96.78,96.0364,96.17,7244,1532494800000,2018-07-25 05:00:00
1318,96.69,97.12,96.67,97.003,5714,1532581200000,2018-07-26 05:00:00
1319,97.37,97.37,95.62,95.68,7651,1532667600000,2018-07-27 05:00:00
1320,96.03,96.03,95.52,95.5274,2836,1532926800000,2018-07-30 05:00:00
1321,95.5682,96.58,95.5682,96.43,13023,1533013200000,2018-07-31 05:00:00
1322,96.71,96.71,95.7,96.1835,5702,1533099600000,2018-08-01 05:00:00
1323,96.37,97.018,96.31,96.9353,5656,1533186000000,2018-08-02 05:00:00
1324,97.27,97.2999,96.4201,96.7,5685,1533272400000,2018-08-03 05:00:00
1325,96.82,97.11,96.7739,97.06,4200,1533531600000,2018-08-06 05:00:00
1326,97.4,97.4,96.61,96.8178,6594,1533618000000,2018-08-07 05:00:00
1327,96.5,96.8834,96.4523,96.8834,3250,1533704400000,2018-08-08 05:00:00
1328,97.13,97.32,97.07,97.1797,4491,1533790800000,2018-08-09 05:00:00
1329,96.87,97.1477,96.78,96.892,6815,1533877200000,2018-08-10 05:00:00
1330,97.11,97.11,96.7384,96.8218,5588,1534136400000,2018-08-13 05:00:00
1331,97.23,97.68,97.23,97.57,3434,1534222800000,2018-08-14 05:00:00
1332,97.5,97.5,96.94,97.1895,7394,1534309200000,2018-08-15 05:00:00
1333,97.34,98.056,97.34,98.056,4016,1534395600000,2018-08-16 05:00:00
1334,98.11,98.57,97.92,98.57,4999,1534482000000,2018-08-17 05:00:00
1335,98.97,98.97,98.5,98.7669,4637,1534741200000,2018-08-20 05:00:00
1336,99.07,99.61,98.8356,99.5847,6151,1534827600000,2018-08-21 05:00:00
1337,99.26,99.45,99.26,99.3653,2161,1534914000000,2018-08-22 05:00:00
1338,99.6,99.6,99.0812,99.29,4845,1535000400000,2018-08-23 05:00:00
1339,99.53,99.669,99.405,99.669,2936,1535086800000,2018-08-24 05:00:00
1340,100.17,100.17,99.5294,99.61,6379,1535346000000,2018-08-27 05:00:00
1341,99.96,99.96,99.18,99.6,4808,1535432400000,2018-08-28 05:00:00
1342,99.78,99.78,99.3609,99.64,9984,1535518800000,2018-08-29 05:00:00
1343,99.2501,99.75,99.2378,99.72,2259,1535605200000,2018-08-30 05:00:00
1344,99.59,99.7655,99.45,99.7655,4997,1535691600000,2018-08-31 05:00:00
1345,99.35,99.6733,98.8856,99.298,4140,1536037200000,2018-09-04 05:00:00
1346,99.41,99.65,98.93,99.63,7533,1536123600000,2018-09-05 05:00:00
1347,100.01,100.01,99.3,99.3,5945,1536210000000,2018-09-06 05:00:00
1348,99.49,99.49,98.9114,99.098,5003,1536296400000,2018-09-07 05:00:00
1349,99.47,99.47,98.77,98.77,10726,1536555600000,2018-09-10 05:00:00
1350,98.75,99.16,98.5386,98.865,8380,1536642000000,2018-09-11 05:00:00
1351,99.04,99.04,98.311,98.59,7622,1536728400000,2018-09-12 05:00:00
1352,99.32,99.32,98.68,98.7809,6648,1536814800000,2018-09-13 05:00:00
1353,98.77,99.1661,98.5687,99.0372,4454,1536901200000,2018-09-14 05:00:00
1354,99.47,99.47,98.473,98.5211,4266,1537160400000,2018-09-17 05:00:00
1355,98.91,98.91,98.4494,98.5594,3962,1537246800000,2018-09-18 05:00:00
1356,98.66,98.66,97.5905,97.74,5426,1537333200000,2018-09-19 05:00:00
1357,97.85,98.52,97.85,98.426,5263,1537419600000,2018-09-20 05:00:00
1358,97.69,98.1869,97.69,97.8025,5830,1537506000000,2018-09-21 05:00:00
1359,98.06,98.06,96.7057,97.07,6951,1537765200000,2018-09-24 05:00:00
1360,97.48,97.48,96.9741,97.071,4403,1537851600000,2018-09-25 05:00:00
1361,97.43,97.43,96.1,96.28,8156,1537938000000,2018-09-26 05:00:00
1362,96.12,96.74,96.12,96.344,8954,1538024400000,2018-09-27 05:00:00
1363,96.27,96.94,96.27,96.94,3811,1538110800000,2018-09-28 05:00:00
1364,97.45,97.45,95.631,95.86,16254,1538370000000,2018-10-01 05:00:00
1365,95.86,95.96,95.145,95.205,19786,1538456400000,2018-10-02 05:00:00
1366,95.38,95.9455,95.368,95.65,3309,1538542800000,2018-10-03 05:00:00
1367,95.65,95.65,94.62,94.782,8278,1538629200000,2018-10-04 05:00:00
1368,94.89,94.9693,93.9801,94.3639,22988,1538715600000,2018-10-05 05:00:00
1369,94.35,94.5401,94.18,94.3282,4944,1538974800000,2018-10-08 05:00:00
1370,94.89,94.961,94.6163,94.8288,2652,1539061200000,2018-10-09 05:00:00
1371,94.29,94.7739,92.87,92.93,7975,1539147600000,2018-10-10 05:00:00
1372,92.46,92.855,91.174,91.48,12474,1539234000000,2018-10-11 05:00:00
1373,91.9,91.9,89.76,90.29,15204,1539320400000,2018-10-12 05:00:00
1374,90.06,91.45,90.06,91.02,6122,1539579600000,2018-10-15 05:00:00
1375,91.2121,92.87,91.2121,92.85,6454,1539666000000,2018-10-16 05:00:00
1376,92.86,92.882,92.2839,92.6049,3829,1539752400000,2018-10-17 05:00:00
1377,92.68,92.8854,91.53,91.6308,9708,1539838800000,2018-10-18 05:00:00
1378,92.05,92.052,90.84,91.0909,5164,1539925200000,2018-10-19 05:00:00
1379,91.49,91.52,90.9121,90.9121,3583,1540184400000,2018-10-22 05:00:00
1380,90.25,90.8999,89.5137,90.38,7105,1540270800000,2018-10-23 05:00:00
1381,90.38,90.41,88.33,88.33,7393,1540357200000,2018-10-24 05:00:00
1382,88.84,90.071,88.84,89.81,11775,1540443600000,2018-10-25 05:00:00
1383,89.39,89.4087,88.0,88.7505,9532,1540530000000,2018-10-26 05:00:00
1384,89.393,90.3277,88.9112,89.005,7271,1540789200000,2018-10-29 05:00:00
1385,89.28,90.1817,89.28,90.1,11400,1540875600000,2018-10-30 05:00:00
1386,90.7113,90.715,90.3399,90.3399,6782,1540962000000,2018-10-31 05:00:00
1387,90.76,91.19,90.5458,90.8951,5118,1541048400000,2018-11-01 05:00:00
1388,91.0,91.5335,90.575,91.0,6878,1541134800000,2018-11-02 05:00:00
1389,91.02,91.8,91.02,91.64,9253,1541397600000,2018-11-05 06:00:00
1390,91.58,92.0995,91.58,92.0,4293,1541484000000,2018-11-06 06:00:00
1391,92.56,92.82,92.237,92.7396,6520,1541570400000,2018-11-07 06:00:00
1392,92.88,93.328,92.88,93.2363,3630,1541656800000,2018-11-08 06:00:00
1393,92.6439,92.781,91.9848,92.55,3690,1541743200000,2018-11-09 06:00:00
1394,92.6,92.6,91.557,91.557,4960,1542002400000,2018-11-12 06:00:00
1395,91.9813,92.4169,91.1961,91.6866,5034,1542088800000,2018-11-13 06:00:00
1396,91.4505,92.029,90.7216,91.0337,8027,1542175200000,2018-11-14 06:00:00
1397,90.64,91.557,90.01,91.4953,5405,1542261600000,2018-11-15 06:00:00
1398,91.1294,92.0166,91.1294,92.0166,5732,1542348000000,2018-11-16 06:00:00
1399,91.83,92.1299,91.175,91.3733,3232,1542607200000,2018-11-19 06:00:00
1400,90.51,91.05,90.0138,90.2282,5342,1542693600000,2018-11-20 06:00:00
1401,90.57,91.2401,90.52,90.8027,3722,1542780000000,2018-11-21 06:00:00
1402,90.43,91.0591,89.19,90.88,1656,1542952800000,2018-11-23 06:00:00
1403,91.67,91.67,90.57,91.2173,6240,1543212000000,2018-11-26 06:00:00
1404,91.15,91.15,90.5629,90.66,8532,1543298400000,2018-11-27 06:00:00
1405,91.09,92.1973,90.3612,92.1048,6540,1543384800000,2018-11-28 06:00:00
1406,91.998,92.2195,91.85,92.0211,6219,1543471200000,2018-11-29 06:00:00
1407,91.87,92.6257,91.85,92.4128,6551,1543557600000,2018-11-30 06:00:00
1408,92.7237,92.75,92.0236,92.75,7984,1543816800000,2018-12-03 06:00:00
1409,92.4719,92.4719,89.5822,89.7641,7607,1543903200000,2018-12-04 06:00:00
1410,88.98,90.13,88.35,90.13,27219,1544076000000,2018-12-06 06:00:00
1411,90.55,90.58,88.833,89.22,9070,1544162400000,2018-12-07 06:00:00
1412,89.54,89.54,87.9504,88.6868,20335,1544421600000,2018-12-10 06:00:00
1413,89.38,89.56,88.2991,88.5629,12093,1544508000000,2018-12-11 06:00:00
1414,89.74,90.0199,89.0142,89.2002,7470,1544594400000,2018-12-12 06:00:00
1415,89.28,89.395,88.4399,88.5162,10775,1544680800000,2018-12-13 06:00:00
1416,87.93,88.76,87.533,87.6393,38359,1544767200000,2018-12-14 06:00:00
1417,87.8,87.98,85.34,85.79,18083,1545026400000,2018-12-17 06:00:00
1418,86.17,86.84,85.7699,86.0456,20534,1545112800000,2018-12-18 06:00:00
1419,85.7,86.3481,84.08,84.4724,12861,1545199200000,2018-12-19 06:00:00
1420,84.64,84.64,82.9701,83.31,23072,1545285600000,2018-12-20 06:00:00
1421,82.89,83.21,81.1201,81.2395,18562,1545372000000,2018-12-21 06:00:00
1422,81.24,81.24,79.5476,79.5476,19635,1545631200000,2018-12-24 06:00:00
1423,79.6,82.4,79.35,82.4,17933,1545804000000,2018-12-26 06:00:00
1424,81.81,82.34,80.4328,82.09,36321,1545890400000,2018-12-27 06:00:00
1425,82.58,83.8599,82.3435,83.01,44254,1545976800000,2018-12-28 06:00:00
1426,83.4,83.4,82.25,82.88,41992,1546236000000,2018-12-31 06:00:00
1427,82.01,83.2699,82.01,83.04,17979,1546408800000,2019-01-02 06:00:00
1428,82.55,83.447,82.4468,82.56,20913,1546495200000,2019-01-03 06:00:00
1429,83.53,84.7738,83.53,84.77,8886,1546581600000,2019-01-04 06:00:00
1430,84.55,85.89,84.55,85.49,134411,1546840800000,2019-01-07 06:00:00
1431,85.77,86.53,85.6937,86.5172,36615,1546927200000,2019-01-08 06:00:00
1432,87.13,87.13,86.41,86.87,11165,1547013600000,2019-01-09 06:00:00
1433,86.22,87.24,86.22,87.13,30472,1547100000000,2019-01-10 06:00:00
