,open,high,low,close,volume,datetime,date
4168,174.21,175.72,173.9,175.53,2202628,1331100000000,2012-03-07 06:00:00
4169,176.74,177.92,175.63,177.54,2671947,1331186400000,2012-03-08 06:00:00
4170,177.58,180.07,177.54,179.26,2494534,1331272800000,2012-03-09 06:00:00
4171,179.27,179.58,178.05,178.61,2926667,1331528400000,2012-03-12 05:00:00
4172,179.66,182.1,179.21,182.1,2420196,1331614800000,2012-03-13 05:00:00
4173,181.82,182.22,180.2,180.71,1903553,1331701200000,2012-03-14 05:00:00
4174,180.77,182.59,180.27,182.38,1855432,1331787600000,2012-03-15 05:00:00
4175,182.02,182.3,181.44,181.74,1837130,1331874000000,2012-03-16 05:00:00
4176,181.52,183.35,181.26,182.35,2023532,1332133200000,2012-03-19 05:00:00
4177,181.11,181.4478,180.29,181.01,1757750,1332219600000,2012-03-20 05:00:00
4178,181.31,181.79,180.3,180.81,6223533,1332306000000,2012-03-21 05:00:00
4179,179.28,179.75,177.67,178.97,5134495,1332392400000,2012-03-22 05:00:00
4180,179.1,180.3,177.62,180.14,2263620,1332478800000,2012-03-23 05:00:00
4181,181.78,182.84,181.5301,182.84,3684561,1332738000000,2012-03-26 05:00:00
4182,182.77,183.11,182.02,182.09,1824222,1332824400000,2012-03-27 05:00:00
4183,181.96,182.38,179.47,181.13,2044260,1332910800000,2012-03-28 05:00:00
4184,179.96,181.29,178.81,180.86,2056341,1332997200000,2012-03-29 05:00:00
4185,181.99,182.05,180.16,180.71,1418825,1333083600000,2012-03-30 05:00:00
4186,180.47,182.8,179.88,181.77,3517696,1333342800000,2012-04-02 05:00:00
4187,181.28,182.55,180.66,182.18,2861011,1333429200000,2012-04-03 05:00:00
4188,180.43,180.78,178.76,179.72,5243656,1333515600000,2012-04-04 05:00:00
4189,179.26,179.95,178.65,178.99,1506340,1333602000000,2012-04-05 05:00:00
4190,176.28,177.12,175.71,176.8,2625023,1333947600000,2012-04-09 05:00:00
4191,176.31,176.81,172.34,172.64,4447463,1334034000000,2012-04-10 05:00:00
4192,174.23,175.02,172.5407,174.62,1893665,1334120400000,2012-04-11 05:00:00
4193,174.59,178.1,174.59,177.74,2389288,1334206800000,2012-04-12 05:00:00
4194,177.16,177.36,175.35,175.54,3478222,1334293200000,2012-04-13 05:00:00
4195,176.41,176.9765,174.38,175.62,1465990,1334552400000,2012-04-16 05:00:00
4196,176.81,179.38,176.76,178.42,2366894,1334638800000,2012-04-17 05:00:00
4197,177.54,178.46,177.26,177.93,1076946,1334725200000,2012-04-18 05:00:00
4198,177.85,179.54,176.1,177.25,1935100,1334811600000,2012-04-19 05:00:00
4199,178.05,178.99,177.46,177.48,1531510,1334898000000,2012-04-20 05:00:00
4200,175.28,175.81,173.74,175.76,1735323,1335157200000,2012-04-23 05:00:00
4201,175.85,176.95,175.27,176.2,1775714,1335243600000,2012-04-24 05:00:00
4202,178.11,179.48,177.91,179.24,2889266,1335330000000,2012-04-25 05:00:00
4203,179.0,181.42,178.87,180.99,1600345,1335416400000,2012-04-26 05:00:00
